359.0,2.3459740761354517,1.527048806451188,2.2185033348685206,2.1862088534655504,2.0911961942563413,2.6416870718709937,2.9767053431858734,0.8372751318575256,1.6471325456286217
398.0,0.918726434918115,1.6215806108895976,0.07272569368073811,0.630397615639569,2.602394020229104,3.7448532089029634,1.8913186761786742,0.014526099553942906,3.7157383425181774
67.0,1.7014551023322877,0.47482746256518427,2.6779449853011963,0.37888295147363715,3.189097639060627,3.7428466545737455,3.913373304043251,2.895232846373222,0.09790617024082815
123.0,1.9189882005704058,2.4083094112943444,3.2464297062907,1.3011303987503149,2.6650957766883474,2.0454621851013446,3.0962982558143257,2.991049258594541,1.146670750536283
262.0,1.301757244040317,2.520051855087473,3.4912775744653555,3.3701197004635413,3.9757498172481287,2.82218414250075,2.856505530054661,3.4496650878756014,3.8529009280077373
393.0,2.0893534215723513,0.7401464095273018,1.0651762624168217,0.3901387759024235,0.9839281412212357,0.24370197267583782,1.7554316084327233,0.4390450486879778,1.1631863036011112
302.0,0.4073400671334737,2.0471171844550886,2.007675225545852,3.46803467561859,0.9124761356449209,2.3670446014991264,0.6032934411334245,1.593043338010117,0.38277469961452915
331.0,1.1667353417262294,0.44834645385080396,0.6019617900308476,3.0028618755857774,3.347233882636975,2.2139591826999143,3.10703849193364,3.951019441153023,0.27225891396450175
102.0,0.24707781993847022,2.651661790735127,1.9536201699991034,1.9391401442848755,0.35681597489778194,1.066793960847013,2.576522427191243,2.676560086776531,2.3522308334759034
84.0,0.6018229331935159,1.838903169017967,3.9332993951400432,1.0008618873954649,0.634462645100877,3.0452926332923242,2.532350032116298,1.0668019585018975,0.6435417162170716
41.0,3.431757325289878,0.21836133836777027,3.5387585325156836,0.14151551242843352,0.35205279361404873,3.022118209226994,2.3004979661522755,0.3480456869250652,0.02045738768978933
47.0,1.3462295043204813,1.2489065738916096,1.420442120146224,0.813166558979667,3.201705604587967,2.040216016735134,0.7110715505558576,1.5943251387497845,0.25306064665222316
391.0,3.3746633490649955,2.9667216479224283,0.9551664065328087,3.9273215320099117,2.892106385834687,2.78230383696362,1.3312676238117735,2.4735848980648276,1.1527219626988354
130.0,2.380648703523809,3.6023230957260806,0.7486972243365133,0.5578851037538384,1.4300347356703784,0.5087780727935709,2.8170696304345975,2.456338677580627,1.4357500209000011
382.0,3.915599704559778,1.9891896641854154,3.32798250131677,1.6746654099202807,2.10406980840859,3.196046284989716,2.9801548708551513,0.6751690988290524,0.5292062902360737
180.0,2.8517805218850736,1.7930474936377854,3.698052428833063,2.5091085723997844,0.7894744015555879,1.2575339188188646,1.5665237378113337,2.268270104385037,1.2721629987709868
69.0,3.2069110480924725,3.076807615311702,3.468786992555012,3.4929358868136253,0.7894799754199453,1.7665161157855935,3.0522249088552265,3.84789366198254,0.49205025267723923
395.0,2.708532660095373,2.368121494700881,0.8508722320661393,2.6010018722495616,2.8220444636625297,2.3936227985341505,3.939686739124578,3.1142212882924447,3.5346854449090435
253.0,0.746096893687642,0.8796480193638045,2.220592828453209,2.5096261540911162,1.6485670440403022,2.2658125682662806,2.8817594522072314,1.2438335099527424,0.12204659022463127
150.0,0.3433396427274975,0.21888627510734548,1.9112948527127243,3.1695782980450424,0.797573840225934,3.3429532066318215,3.9686914668003475,0.4052558938940334,1.3416919775386216
